Zipcode,state_id,county_fips,county_name
44430,OH,39155,Trumbull
82073,WY,56001,Albany
82081,WY,56021,Laramie
18469,PA,42127,Wayne
50573,IA,19151,Pocahontas
13641,NY,36045,Jefferson
83542,ID,16049,Idaho
98921,WA,53077,Yakima
59456,MT,30073,Pondera
99747,AK,2185,North Slope
79755,TX,48461,Upton
30313,GA,13121,Fulton
12527,NY,36027,Dutchess
68740,NE,31179,Wayne
70576,LA,22039,Evangeline
42223,KY,21047,Christian
23354,VA,51131,Northampton
24851,WV,54059,Mingo
81021,CO,8061,Kiowa
19319,PA,42045,Delaware
61772,IL,17113,McLean
69171,NE,31047,Dawson
68036,NE,31023,Butler
12788,NY,36105,Sullivan
12507,NY,36027,Dutchess
1583,MA,25027,Worcester
82219,WY,56015,Goshen
14130,NY,36121,Wyoming
13124,NY,36017,Chenango
12910,NY,36019,Clinton
59731,MT,30077,Powell
98527,WA,53049,Pacific
56525,MN,27027,Clay
98330,WA,53053,Pierce
98535,WA,53027,Grays Harbor
59863,MT,30047,Lake
99748,AK,2290,Yukon-Koyukuk
32628,FL,12029,Dixie
32052,FL,12047,Hamilton
88056,NM,35023,Hidalgo
75441,TX,48119,Delta
89310,NV,32015,Lander
67734,KS,20193,Thomas
15440,PA,42051,Fayette
2564,MA,25019,Nantucket
58430,ND,38083,Sheridan
78342,TX,48249,Jim Wells
70524,LA,22039,Evangeline
36435,AL,1131,Wilcox
93426,CA,6053,Monterey
25672,WV,54059,Mingo
84714,UT,49021,Iron
67751,KS,20063,Gove
20794,MD,24027,Howard
67478,KS,20123,Mitchell
43738,OH,39119,Muskingum
12863,NY,36091,Saratoga
57759,SD,46081,Lawrence
59035,MT,30003,Big Horn
56729,MN,27069,Kittson
78607,TX,48299,Llano
39635,MS,28113,Pike
29472,SC,45035,Dorchester
38768,MS,28133,Sunflower
30708,GA,13213,Murray
93262,CA,6107,Tulare
25106,WV,54053,Mason
95637,CA,6113,Yolo
19373,PA,42045,Delaware
95595,CA,6105,Trinity
17750,PA,42035,Clinton
12470,NY,36039,Greene
3740,NH,33009,Grafton
12953,NY,36033,Franklin
54768,WI,55017,Chippewa
99685,AK,2016,Aleutians West
694,PR,72145,Vega Baja
34762,FL,12069,Lake
71327,LA,22009,Avoyelles
79741,TX,48135,Ector
85551,AZ,4009,Graham
29836,SC,45005,Allendale
92327,CA,6071,San Bernardino
65788,MO,29091,Howell
41810,KY,21133,Letcher
24974,WV,54063,Monroe
25111,WV,54015,Clay
8801,NJ,34019,Hunterdon
99505,AK,2020,Anchorage
85613,AZ,4003,Cochise
79330,TX,48169,Garza
24315,VA,51021,Bland
41268,KY,21115,Johnson
45650,OH,39001,Adams
64166,MO,29047,Clay
25444,WV,54027,Hampshire
80453,CO,8059,Jefferson
46931,IN,18049,Fulton
68835,NE,31093,Howard
50465,IA,19189,Winnebago
54765,WI,55033,Dunn
98817,WA,53007,Chelan
58776,ND,38061,Mountrail
78102,TX,48025,Bee
77443,TX,48481,Wharton
85328,AZ,4012,La Paz
62975,IL,17077,Jackson
25625,WV,54045,Logan
95681,CA,6061,Placer
15696,PA,42129,Westmoreland
96017,CA,6089,Shasta
61324,IL,17103,Lee
49722,MI,26047,Emmet
57270,SD,46091,Marshall
58641,ND,38089,Stark
59250,MT,30105,Valley
58765,ND,38023,Divide
71463,LA,22003,Allen
76681,TX,48349,Navarro
88025,NM,35017,Grant
90014,CA,6037,Los Angeles
28350,NC,37125,Moore
41605,KY,21071,Floyd
81062,CO,8025,Crowley
25437,WV,54027,Hampshire
89501,NV,32031,Washoe
46204,IN,18097,Marion
66958,KS,20201,Washington
18920,PA,42017,Bucks
18256,PA,42079,Luzerne
44640,OH,39151,Stark
52635,IA,19101,Jefferson
16881,PA,42033,Clearfield
59460,MT,30015,Chouteau
71040,LA,22027,Claiborne
92518,CA,6065,Riverside
90069,CA,6037,Los Angeles
41271,KY,21115,Johnson
40280,KY,21111,Jefferson
81243,CO,8051,Gunnison
26621,WV,54007,Braxton
80929,CO,8041,El Paso
15433,PA,42051,Fayette
52651,IA,19177,Van Buren
3273,NH,33013,Merrimack
12851,NY,36031,Essex
5041,VT,50017,Orange
12939,NY,36033,Franklin
58769,ND,38061,Mountrail
73571,OK,40057,Harmon
93452,CA,6079,San Luis Obispo
95975,CA,6057,Nevada
26852,WV,54027,Hampshire
63334,MO,29163,Pike
63431,MO,29121,Macon
18913,PA,42017,Bucks
17866,PA,42097,Northumberland
82933,WY,56041,Uinta
96014,CA,6093,Siskiyou
12482,NY,36039,Greene
57706,SD,46093,Meade
58454,ND,38045,LaMoure
78349,TX,48131,Duval
77476,TX,48157,Fort Bend
29848,SC,45047,Greenwood
87583,NM,35047,San Miguel
72156,AR,5029,Conway
87418,NM,35045,San Juan
74360,OK,40115,Ottawa
41832,KY,21133,Letcher
42762,KY,21085,Grayson
26343,WV,54041,Lewis
50027,IA,19123,Mahaska
14864,NY,36015,Chemung
3817,NH,33003,Carroll
5050,VT,50005,Caledonia
82844,WY,56033,Sheridan
49931,MI,26061,Houghton
56659,MN,27061,Itasca
77991,TX,48239,Jackson
75932,TX,48351,Newton
79772,TX,48389,Reeves
75202,TX,48113,Dallas
85545,AZ,4007,Gila
28515,NC,37137,Pamlico
23884,VA,51183,Sussex
81027,CO,8071,Las Animas
41274,KY,21115,Johnson
89430,NV,32019,Lyon
66043,KS,20103,Leavenworth
44607,OH,39019,Carroll
97476,OR,41015,Curry
3910,ME,23031,York
58711,ND,38009,Bottineau
70776,LA,22047,Iberville
72341,AR,5077,Lee
87712,NM,35033,Mora
67028,KS,20151,Pratt
24457,VA,51005,Alleghany
25174,WV,54081,Raleigh
80735,CO,8125,Yuma
83446,ID,16033,Clark
55415,MN,27053,Hennepin
58477,ND,38015,Burleigh
32348,FL,12123,Taylor
32058,FL,12007,Bradford
90012,CA,6037,Los Angeles
93549,CA,6027,Inyo
93210,CA,6019,Fresno
25813,WV,54081,Raleigh
80440,CO,8093,Park
44670,OH,39151,Stark
7833,NJ,34041,Warren
12475,NY,36111,Ulster
13334,NY,36053,Madison
82723,WY,56045,Weston
48627,MI,26143,Roscommon
99661,AK,2013,Aleutians East
79730,TX,48371,Pecos
29824,SC,45037,Edgefield
24484,VA,51017,Bath
65001,MO,29151,Osage
84080,UT,49045,Tooele
68438,NE,31109,Lancaster
15778,PA,42065,Jefferson
58076,ND,38077,Richland
55767,MN,27017,Carlton
98104,WA,53033,King
59416,MT,30073,Pondera
33305,FL,12011,Broward
79851,TX,48229,Hudspeth
72578,AR,5049,Fulton
65305,MO,29101,Johnson
25244,WV,54035,Jackson
66442,KS,20161,Riley
26707,WV,54023,Grant
68345,NE,31133,Pawnee
15940,PA,42021,Cambria
11973,NY,36103,Suffolk
16821,PA,42033,Clearfield
53950,WI,55057,Juneau
99703,AK,2090,Fairbanks North Star
78057,TX,48163,Frio
32054,FL,12125,Union
77426,TX,48477,Washington
36753,AL,1099,Monroe
71237,LA,22123,West Carroll
92389,CA,6027,Inyo
63934,MO,29223,Wayne
40052,KY,21179,Nelson
65463,MO,29105,Laclede
7001,NJ,34023,Middlesex
15745,PA,42063,Indiana
84101,UT,49035,Salt Lake
17886,PA,42119,Union
18357,PA,42089,Monroe
12435,NY,36111,Ulster
16563,PA,42049,Erie
12156,NY,36083,Rensselaer
97033,OR,41055,Sherman
49764,MI,26047,Emmet
58212,ND,38063,Nelson
36362,AL,1045,Dale
29452,SC,45029,Colleton
88336,NM,35027,Lincoln
75475,TX,48147,Fannin
74755,OK,40089,McCurtain
72322,AR,5123,St. Francis
87565,NM,35047,San Miguel
72470,AR,5021,Clay
40949,KY,21121,Knox
40849,KY,21095,Harlan
20765,MD,24003,Anne Arundel
95420,CA,6045,Mendocino
14441,NY,36123,Yates
14511,NY,36055,Monroe
57547,SD,46071,Jackson
4864,ME,23013,Knox
57553,SD,46055,Haakon
13678,NY,36089,St. Lawrence
55069,MN,27025,Chisago
49808,MI,26103,Marquette
59440,MT,30015,Chouteau
58722,ND,38101,Ward
59542,MT,30005,Blaine
29922,SC,45049,Hampton
87936,NM,35013,Do??a Ana
79540,TX,48433,Stonewall
36255,AL,1027,Clay
75470,TX,48277,Lamar
79093,TX,48357,Ochiltree
74035,OK,40113,Osage
63834,MO,29133,Mississippi
62988,IL,17003,Alexander
23441,VA,51001,Accomack
25849,WV,54081,Raleigh
63622,MO,29221,Washington
22722,VA,51113,Madison
81231,CO,8051,Gunnison
65260,MO,29175,Randolph
64650,MO,29025,Caldwell
50064,IA,19073,Greene
14070,NY,36029,Erie
83522,ID,16049,Idaho
59867,MT,30061,Mineral
58833,ND,38023,Divide
70648,LA,22003,Allen
32440,FL,12063,Jackson
72074,AR,5147,Woodruff
73662,OK,40009,Beckham
73720,OK,40047,Garfield
26338,WV,54041,Lewis
61831,IL,17183,Vermilion
15671,PA,42129,Westmoreland
63567,MO,29171,Putnam
96058,CA,6093,Siskiyou
13364,NY,36053,Madison
4022,ME,23017,Oxford
5833,VT,50019,Orleans
98647,WA,53069,Wahkiakum
83825,ID,16017,Bonner
79821,TX,48141,El Paso
86441,AZ,4015,Mohave
27968,NC,37055,Dare
24924,WV,54075,Pocahontas
24934,WV,54075,Pocahontas
64457,MO,29147,Nodaway
50862,IA,19173,Taylor
12458,NY,36111,Ulster
51051,IA,19133,Monona
83271,ID,16077,Power
59740,MT,30057,Madison
49775,MI,26097,Mackinac
99756,AK,2290,Yukon-Koyukuk
77880,TX,48477,Washington
76455,TX,48093,Comanche
88032,NM,35013,Do??a Ana
76364,TX,48487,Wilbarger
72686,AR,5129,Searcy
72358,AR,5093,Mississippi
23964,VA,51037,Charlotte
40858,KY,21131,Leslie
63625,MO,29179,Reynolds
22972,VA,51137,Orange
95432,CA,6045,Mendocino
89319,NV,32033,White Pine
89440,NV,32029,Storey
46064,IN,18095,Madison
68820,NE,31093,Howard
68072,NE,31053,Dodge
50652,IA,19171,Tama
51029,IA,19035,Cherokee
4851,ME,23013,Knox
59720,MT,30057,Madison
59064,MT,30111,Yellowstone
55711,MN,27137,St. Louis
58382,ND,38071,Ramsey
83821,ID,16017,Bonner
99667,AK,2170,Matanuska-Susitna
34956,FL,12085,Martin
34945,FL,12111,St. Lucie
78014,TX,48283,La Salle
78252,TX,48029,Bexar
36773,AL,1047,Dallas
72851,AR,5083,Logan
24738,WV,54055,Mercer
95936,CA,6091,Sierra
64670,MO,29061,Daviess
68861,NE,31019,Buffalo
12069,NY,36057,Montgomery
57779,SD,46081,Lawrence
57787,SD,46093,Meade
83677,ID,16085,Valley
59065,MT,30067,Park
59735,MT,30057,Madison
49868,MI,26095,Luce
58015,ND,38077,Richland
59212,MT,30085,Roosevelt
58325,ND,38071,Ramsey
58385,ND,38069,Pierce
78837,TX,48465,Val Verde
85141,AZ,4021,Pinal
35203,AL,1073,Jefferson
91210,CA,6037,Los Angeles
62274,IL,17145,Perry
22749,VA,51157,Rappahannock
11370,NY,36081,Queens
16843,PA,42033,Clearfield
18622,PA,42079,Luzerne
53177,WI,55101,Racine
58013,ND,38081,Sargent
77970,TX,48239,Jackson
71243,LA,22041,Franklin
79566,TX,48441,Taylor
31020,GA,13289,Twiggs
73622,OK,40149,Washita
95140,CA,6085,Santa Clara
84772,UT,49021,Iron
67857,KS,20075,Hamilton
40104,KY,21163,Meade
41171,KY,21063,Elliott
22646,VA,51043,Clarke
26405,WV,54001,Barbour
45433,OH,39057,Greene
80463,CO,8107,Routt
11962,NY,36103,Suffolk
83212,ID,16077,Power
51363,IA,19059,Dickinson
12139,NY,36041,Hamilton
4962,ME,23011,Kennebec
57218,SD,46039,Deuel
49948,MI,26131,Ontonagon
99357,WA,53025,Grant
99540,AK,2020,Anchorage
78622,TX,48055,Caldwell
32424,FL,12013,Calhoun
79537,TX,48353,Nolan
38765,MS,28125,Sharkey
85343,AZ,4013,Maricopa
92258,CA,6065,Riverside
38644,MS,28027,Coahoma
35775,AL,1103,Morgan
79094,TX,48011,Armstrong
72828,AR,5149,Yell
37348,TN,47103,Lincoln
38103,TN,47157,Shelby
38565,TN,47049,Fentress
63880,MO,29069,Dunklin
63828,MO,29143,New Madrid
21813,MD,24047,Worcester
45618,OH,39001,Adams
26384,WV,54021,Gilmer
26349,WV,54001,Barbour
68440,NE,31095,Jefferson
43974,OH,39067,Harrison
80473,CO,8057,Jackson
18035,PA,42095,Northampton
82332,WY,56007,Carbon
61043,IL,17141,Ogle
57214,SD,46077,Kingsbury
57520,SD,46119,Sully
59746,MT,30001,Beaverhead
59703,MT,30093,Silver Bow
58779,ND,38101,Ward
58713,ND,38049,McHenry
99670,AK,2060,Bristol Bay
99664,AK,2122,Kenai Peninsula
99782,AK,2185,North Slope
78340,TX,48391,Refugio
71223,LA,22067,Morehouse
73047,OK,40015,Caddo
93624,CA,6019,Fresno
25811,WV,54109,Wyoming
40170,KY,21027,Breckinridge
62883,IL,17081,Jefferson
66850,KS,20017,Chase
95918,CA,6115,Yuba
69340,NE,31161,Sheridan
12132,NY,36021,Columbia
57424,SD,46115,Spink
58520,ND,38059,Morton
58532,ND,38015,Burleigh
58036,ND,38017,Cass
78353,TX,48047,Brooks
76363,TX,48275,Knox
90742,CA,6059,Orange
72648,AR,5101,Newton
73944,OK,40139,Texas
23943,VA,51147,Prince Edward
23011,VA,51127,New Kent
23004,VA,51029,Buckingham
40202,KY,21111,Jefferson
84740,UT,49031,Piute
95977,CA,6057,Nevada
43140,OH,39097,Madison
18087,PA,42077,Lehigh
95550,CA,6023,Humboldt
56371,MN,27145,Stearns
59463,MT,30013,Cascade
58056,ND,38039,Griggs
83867,ID,16079,Shoshone
99660,AK,2016,Aleutians West
78946,TX,48287,Lee
70516,LA,22001,Acadia
70426,LA,22117,Washington
30619,GA,13221,Oglethorpe
35745,AL,1071,Jackson
72346,AR,5123,St. Francis
72169,AR,5067,Jackson
72014,AR,5067,Jackson
72427,AR,5031,Craighead
27916,NC,37053,Currituck
84779,UT,49053,Washington
41367,KY,21193,Perry
41655,KY,21071,Floyd
65727,MO,29167,Polk
64741,MO,29217,Vernon
22535,VA,51033,Caroline
20144,VA,51061,Fauquier
80819,CO,8041,El Paso
66941,KS,20089,Jewell
68938,NE,31035,Clay
96046,CA,6105,Trinity
1464,MA,25017,Middlesex
59758,MT,30031,Gallatin
57724,SD,46063,Harding
56733,MN,27069,Kittson
99778,AK,2180,Nome
70436,LA,22105,Tangipahoa
31810,GA,13263,Talbot
71229,LA,22067,Morehouse
91384,CA,6037,Los Angeles
72669,AR,5129,Searcy
23976,VA,51037,Charlotte
25864,WV,54019,Fayette
95814,CA,6067,Sacramento
96109,CA,6035,Lassen
80515,CO,8069,Larimer
17865,PA,42097,Northumberland
52221,IA,19157,Poweshiek
49075,MI,26149,St. Joseph
2056,MA,25021,Norfolk
13786,NY,36025,Delaware
50653,IA,19067,Floyd
51350,IA,19143,Osceola
56111,MN,27063,Jackson
57738,SD,46033,Custer
57477,SD,46115,Spink
54857,WI,55005,Barron
98939,WA,53077,Yakima
59243,MT,30083,Richland
59919,MT,30029,Flathead
59257,MT,30091,Sheridan
99726,AK,2290,Yukon-Koyukuk
70556,LA,22001,Acadia
31789,GA,13321,Worth
39193,MS,28121,Rankin
76458,TX,48237,Jack
75570,TX,48037,Bowie
88132,NM,35041,Roosevelt
79369,TX,48279,Lamb
72107,AR,5029,Conway
87733,NM,35021,Harding
24272,VA,51051,Dickenson
41740,KY,21119,Knott
25922,WV,54055,Mercer
67122,KS,20073,Greenwood
63746,MO,29157,Perry
25699,WV,54099,Wayne
25067,WV,54039,Kanawha
24927,WV,54075,Pocahontas
22654,VA,51069,Frederick
25431,WV,54027,Hampshire
80443,CO,8117,Summit
62610,IL,17171,Scott
26525,WV,54077,Preston
95589,CA,6023,Humboldt
62316,IL,17067,Hancock
52619,IA,19111,Lee
96011,CA,6089,Shasta
18621,PA,42079,Luzerne
18461,PA,42127,Wayne
48226,MI,26163,Wayne
56089,MN,27047,Freeborn
4575,ME,23015,Lincoln
59020,MT,30067,Park
99160,WA,53019,Ferry
32925,FL,12009,Brevard
32066,FL,12067,Lafayette
78701,TX,48453,Travis
29075,SC,45071,Newberry
72865,AR,5083,Logan
93280,CA,6029,Kern
93920,CA,6053,Monterey
79056,TX,48295,Lipscomb
24606,VA,51185,Tazewell
24801,WV,54047,McDowell
81331,CO,8083,Montezuma
84533,UT,49025,Kane
40387,KY,21165,Menifee
40350,KY,21181,Nicholas
95664,CA,6017,El Dorado
95925,CA,6115,Yuba
15532,PA,42111,Somerset
95585,CA,6045,Mendocino
15429,PA,42125,Washington
45351,OH,39037,Darke
68452,NE,31035,Clay
95526,CA,6023,Humboldt
61332,IL,17099,LaSalle
50243,IA,19169,Story
50120,IA,19127,Marshall
12194,NY,36095,Schoharie
57272,SD,46029,Codington
4982,ME,23007,Franklin
99757,AK,2290,Yukon-Koyukuk
78142,TX,48025,Bee
74543,OK,40127,Pushmataha
87016,NM,35057,Torrance
38365,TN,47071,Hardin
38487,TN,47119,Maury
23830,VA,51149,Prince George
42332,KY,21177,Muhlenberg
65557,MO,29215,Texas
25634,WV,54045,Logan
41264,KY,21127,Lawrence
24946,WV,54075,Pocahontas
21862,MD,24047,Worcester
62266,IL,17027,Clinton
80807,CO,8063,Kit Carson
21005,MD,24025,Harford
21781,MD,24043,Washington
61625,IL,17143,Peoria
7880,NJ,34041,Warren
52567,IA,19101,Jefferson
95556,CA,6023,Humboldt
12517,NY,36021,Columbia
51231,IA,19141,O'Brien
82635,WY,56025,Natrona
58784,ND,38061,Mountrail
99739,AK,2180,Nome
34637,FL,12101,Pasco
31562,GA,13049,Charlton
75860,TX,48161,Freestone
23138,VA,51115,Mathews
23422,VA,51001,Accomack
23161,VA,51097,King and Queen
25624,WV,54045,Logan
41046,KY,21077,Gallatin
26236,WV,54097,Upshur
63381,MO,29219,Warren
21130,MD,24025,Harford
80727,CO,8125,Yuma
96128,CA,6035,Lassen
43330,OH,39175,Wyandot
97911,OR,41045,Malheur
49710,MI,26033,Chippewa
58496,ND,38093,Stutsman
55758,MN,27137,St. Louis
99548,AK,2164,Lake and Peninsula
70660,LA,22011,Beauregard
88264,NM,35025,Lea
87005,NM,35006,Cibola
24011,VA,51770,Roanoke
24862,WV,54047,McDowell
95466,CA,6045,Mendocino
95903,CA,6115,Yuba
21202,MD,24510,Baltimore
47035,IN,18047,Franklin
66942,KS,20089,Jewell
64654,MO,29061,Daviess
84022,UT,49045,Tooele
43519,OH,39039,Defiance
12503,NY,36021,Columbia
14069,NY,36029,Erie
57538,SD,46053,Gregory
59713,MT,30077,Powell
58723,ND,38055,McLean
59531,MT,30051,Liberty
33194,FL,12086,Miami-Dade
78832,TX,48271,Kinney
71325,LA,22079,Rapides
79601,TX,48441,Taylor
31038,GA,13159,Jasper
73530,OK,40141,Tillman
87028,NM,35053,Socorro
93405,CA,6079,San Luis Obispo
67106,KS,20191,Sumner
25879,WV,54019,Fayette
47590,IN,18125,Pike
65080,MO,29027,Callaway
47017,IN,18137,Ripley
66416,KS,20085,Jackson
10007,NY,36061,New York
84023,UT,49009,Daggett
12421,NY,36025,Delaware
14717,NY,36003,Allegany
59871,MT,30081,Ravalli
49970,MI,26013,Baraga
33843,FL,12105,Polk
39656,MS,28065,Jefferson Davis
29827,SC,45005,Allendale
30218,GA,13199,Meriwether
30332,GA,13121,Fulton
87825,NM,35053,Socorro
29335,SC,45083,Spartanburg
72624,AR,5101,Newton
27343,NC,37145,Person
40801,KY,21095,Harlan
24377,VA,51185,Tazewell
24569,VA,51143,Pittsylvania
65652,MO,29225,Webster
94114,CA,6075,San Francisco
8321,NJ,34011,Cumberland
44432,OH,39029,Columbiana
16253,PA,42005,Armstrong
12786,NY,36105,Sullivan
59052,MT,30097,Sweet Grass
59748,MT,30093,Silver Bow
98923,WA,53077,Yakima
78376,TX,48131,Duval
78075,TX,48297,Live Oak
76842,TX,48307,McCulloch
79758,TX,48135,Ector
91980,CA,6073,San Diego
79324,TX,48017,Bailey
93220,CA,6029,Kern
93260,CA,6107,Tulare
89003,NV,32023,Nye
95318,CA,6043,Mariposa
94103,CA,6075,San Francisco
63660,MO,29221,Washington
21010,MD,24025,Harford
89301,NV,32033,White Pine
8542,NJ,34021,Mercer
82059,WY,56021,Laramie
96054,CA,6049,Modoc
16726,PA,42083,McKean
52225,IA,19171,Tama
50520,IA,19091,Humboldt
53931,WI,55039,Fond du Lac
13677,NY,36089,St. Lawrence
82832,WY,56033,Sheridan
4655,ME,23029,Washington
59070,MT,30009,Carbon
58475,ND,38043,Kidder
58478,ND,38043,Kidder
99121,WA,53019,Ferry
79754,TX,48301,Loving
75669,TX,48365,Panola
92264,CA,6065,Riverside
27839,NC,37083,Halifax
87525,NM,35055,Taos
84512,UT,49037,San Juan
24847,WV,54109,Wyoming
24882,WV,54109,Wyoming
25958,WV,54025,Greenbrier
95607,CA,6113,Yolo
45657,OH,39145,Scioto
95449,CA,6045,Mendocino
80801,CO,8121,Washington
17311,PA,42133,York
18212,PA,42025,Carbon
17934,PA,42107,Schuylkill
68102,NE,31055,Douglas
82083,WY,56001,Albany
57521,SD,46071,Jackson
57559,SD,46075,Jones
57346,SD,46069,Hyde
59827,MT,30081,Ravalli
54565,WI,55051,Iron
99724,AK,2290,Yukon-Koyukuk
96751,HI,15007,Kauai
33132,FL,12086,Miami-Dade
78055,TX,48019,Bandera
75979,TX,48457,Tyler
92101,CA,6073,San Diego
30818,GA,13163,Jefferson
27950,NC,37053,Currituck
65773,MO,29153,Ozark
94074,CA,6081,San Mateo
65542,MO,29215,Texas
66780,KS,20011,Bourbon
84712,UT,49017,Garfield
95830,CA,6067,Sacramento
62419,IL,17159,Richland
8248,NJ,34009,Cape May
21667,MD,24029,Kent
17235,PA,42055,Franklin
64449,MO,29003,Andrew
62518,IL,17107,Logan
68532,NE,31109,Lancaster
43462,OH,39173,Wood
61274,IL,17073,Henry
50237,IA,19153,Polk
16728,PA,42047,Elk
1949,MA,25009,Essex
82227,WY,56027,Niobrara
49649,MI,26055,Grand Traverse
55601,MN,27075,Lake
98402,WA,53053,Pierce
83808,ID,16079,Shoshone
59474,MT,30101,Toole
70463,LA,22103,St. Tammany
39461,MS,28041,Greene
76888,TX,48083,Coleman
88049,NM,35017,Grant
35587,AL,1127,Walker
28434,NC,37017,Bladen
73090,OK,40017,Canadian
27553,NC,37185,Warren
64867,MO,29119,McDonald
87512,NM,35055,Taos
93664,CA,6019,Fresno
42516,KY,21045,Casey
23043,VA,51119,Middlesex
66741,KS,20011,Bourbon
67550,KS,20145,Pawnee
95439,CA,6097,Sonoma
89022,NV,32023,Nye
26627,WV,54007,Braxton
67649,KS,20167,Russell
96143,CA,6061,Placer
21914,MD,24015,Cecil
46183,IN,18097,Marion
96029,CA,6103,Tehama
61834,IL,17183,Vermilion
69023,NE,31029,Chase
15710,PA,42063,Indiana
17921,PA,42107,Schuylkill
43557,OH,39171,Williams
10919,NY,36071,Orange
51520,IA,19047,Crawford
52313,IA,19011,Benton
50431,IA,19069,Franklin
13684,NY,36089,St. Lawrence
55717,MN,27137,St. Louis
99575,AK,2050,Bethel
99683,AK,2170,Matanuska-Susitna
78341,TX,48131,Duval
29939,SC,45049,Hampton
88250,NM,35015,Eddy
29918,SC,45049,Hampton
39067,MS,28007,Attala
76261,TX,48337,Montague
79032,TX,48189,Hale
37333,TN,47139,Polk
37902,TN,47093,Knox
42326,KY,21177,Muhlenberg
81024,CO,8071,Las Animas
95319,CA,6099,Stanislaus
41224,KY,21159,Martin
26263,WV,54083,Randolph
67733,KS,20181,Sherman
67643,KS,20039,Decatur
46127,IN,18139,Rush
84027,UT,49013,Duchesne
16652,PA,42061,Huntingdon
15030,PA,42003,Allegheny
15761,PA,42063,Indiana
52543,IA,19123,Mahaska
52576,IA,19107,Keokuk
16732,PA,42083,McKean
50579,IA,19025,Calhoun
48846,MI,26067,Ionia
99356,WA,53039,Klickitat
98829,WA,53047,Okanogan
59540,MT,30041,Hill
78830,TX,48127,Dimmit
34785,FL,12119,Sumter
70513,LA,22045,Iberia
31546,GA,13305,Wayne
79518,TX,48263,Kent
30308,GA,13121,Fulton
71772,AR,5019,Clark
35070,AL,1043,Cullman
93276,CA,6029,Kern
27915,NC,37055,Dare
24277,VA,51105,Lee
42022,KY,21007,Ballard
65345,MO,29159,Pettis
8217,NJ,34001,Atlantic
96092,CA,6103,Tehama
96121,CA,6035,Lassen
84035,UT,49047,Uintah
46914,IN,18103,Miami
84102,UT,49035,Salt Lake
68810,NE,31079,Hall
6785,CT,9005,Litchfield
14877,NY,36101,Steuben
55977,MN,27099,Mower
57246,SD,46051,Grant
59761,MT,30001,Beaverhead
58381,ND,38005,Benson
59419,MT,30099,Teton
59454,MT,30101,Toole
99763,AK,2188,Northwest Arctic
77615,TX,48241,Jasper
75780,TX,48073,Cherokee
76435,TX,48133,Eastland
30822,GA,13165,Jenkins
76239,TX,48337,Montague
91710,CA,6071,San Bernardino
79247,TX,48487,Wilbarger
72142,AR,5085,Lonoke
27861,NC,37117,Martin
28627,NC,37005,Alleghany
23878,VA,51175,Southampton
41839,KY,21119,Knott
95304,CA,6077,San Joaquin
95254,CA,6009,Calaveras
45616,OH,39001,Adams
47420,IN,18093,Lawrence
19559,PA,42011,Berks
44905,OH,39139,Richland
44439,OH,39155,Trumbull
43456,OH,39123,Ottawa
84306,UT,49003,Box Elder
49201,MI,26075,Jackson
68773,NE,31003,Antelope
13806,NY,36025,Delaware
13695,NY,36089,St. Lawrence
97377,OR,41043,Linn
5832,VT,50005,Caledonia
98565,WA,53041,Lewis
58062,ND,38003,Barnes
55607,MN,27075,Lake
58243,ND,38099,Walsh
96780,HI,15001,Hawaii
34139,FL,12021,Collier
78661,TX,48055,Caldwell
75652,TX,48401,Rusk
76035,TX,48251,Johnson
71254,LA,22035,East Carroll
76388,TX,48207,Haskell
36258,AL,1027,Clay
92385,CA,6071,San Bernardino
29067,SC,45057,Lancaster
24279,VA,51195,Wise
81152,CO,8023,Costilla
41837,KY,21133,Letcher
93601,CA,6039,Madera
24811,WV,54047,McDowell
41603,KY,21071,Floyd
24822,WV,54109,Wyoming
22572,VA,51159,Richmond
62843,IL,17191,Wayne
66422,KS,20149,Pottawatomie
46117,IN,18059,Hancock
61411,IL,17109,McDonough
63432,MO,29199,Scotland
61417,IL,17187,Warren
52401,IA,19113,Linn
54838,WI,55031,Douglas
99359,WA,53013,Columbia
99791,AK,2185,North Slope
78339,TX,48355,Nueces
77993,TX,48175,Goliad
85626,AZ,4003,Cochise
75785,TX,48073,Cherokee
88232,NM,35005,Chaves
29469,SC,45015,Berkeley
88435,NM,35019,Guadalupe
37367,TN,47007,Bledsoe
63821,MO,29069,Dunklin
65617,MO,29167,Polk
23936,VA,51029,Buckingham
66732,KS,20001,Allen
25090,WV,54019,Fayette
96120,CA,6003,Alpine
62432,IL,17079,Jasper
26161,WV,54085,Ritchie
19374,PA,42029,Chester
64422,MO,29063,DeKalb
68380,NE,31133,Pawnee
68332,NE,31097,Johnson
50264,IA,19053,Decatur
12574,NY,36027,Dutchess
14774,NY,36003,Allegany
50673,IA,19075,Grundy
3101,NH,33011,Hillsborough
83118,WY,56023,Lincoln
58569,ND,38037,Grant
55609,MN,27075,Lake
98828,WA,53007,Chelan
99744,AK,2068,Denali
34266,FL,12027,DeSoto
34972,FL,12093,Okeechobee
78205,TX,48029,Bexar
32140,FL,12107,Putnam
77868,TX,48185,Grimes
36523,AL,1097,Mobile
