County,State,FIPS Code,Weighted Ed Level,Opioid Prescribing Rate per 100
CODINGTON,SD,46029,227.18950041125768,62.0
BEADLE,SD,46005,199.7081979849144,58.5
BUTTE,SD,46019,213.50794585050028,25.8
DAVISON,SD,46035,243.0314382625424,75.2
EDMUNDS,SD,46045,228.75849911860993,57.1
JERAULD,SD,46073,216.32251720747294,104.5
BENNETT,SD,46007,165.61046511627907,0.2
HAAKON,SD,46055,212.76391554702496,99.2
STANLEY,SD,46117,248.96459585838343,2.5
MEADE,SD,46093,241.9345304071529,12.9
POTTER,SD,46107,234.59879206212247,1.5
TURNER,SD,46125,238.80126182965301,29.4
BROWN,SD,46013,243.8931594067862,57.4
CHARLES MIX,SD,46023,194.54877132739563,38.7
MCCOOK,SD,46087,217.33454215775157,31.0
MARSHALL,SD,46091,234.50304685858373,38.3
MELLETTE,SD,46095,173.76333656644033,68.9
MOODY,SD,46101,226.77032019704436,32.9
PERKINS,SD,46105,231.68016194331986,50.0
PENNINGTON,SD,46103,251.4344376005771,65.1
UNION,SD,46127,248.05412284814787,62.0
MINER,SD,46097,217.2949002217295,27.9
LYMAN,SD,46085,198.84080370942812,10.3
DEUEL,SD,46039,221.9056515646894,0.7
SPINK,SD,46115,225.22383451682617,1.0
BON HOMME,SD,46009,233.89271371199084,0.3
BRULE,SD,46015,224.0340909090909,78.2
BROOKINGS,SD,46011,277.23536219841526,42.0
FALL RIVER,SD,46047,255.43269939554767,82.4
GREGORY,SD,46053,219.90971727251127,79.6
CARROLL,TN,47017,200.44070085652345,119.0
CHESTER,TN,47023,208.241211908522,82.8
DECATUR,TN,47039,196.25032103415802,136.5
DAVIDSON,TN,47037,267.2275114178812,73.7
JACKSON,TN,47087,183.42694202021946,47.0
MCNAIRY,TN,47109,188.21352861823087,149.8
PERRY,TN,47135,181.1469170261355,100.9
ROANE,TN,47145,226.5842874957488,128.7
BRADLEY,TN,47011,221.449655624795,113.7
MEIGS,TN,47121,190.61707523245985,40.3
HAMBLEN,TN,47063,198.74261403923424,143.6
HAYWOOD,TN,47075,185.3878733838609,79.1
HOUSTON,TN,47083,179.04250122129946,126.8
MAURY,TN,47119,222.80894002693884,114.7
UNION,TN,47173,173.8318731748018,73.4
HARDIN,TN,47071,192.10475341881997,145.4
MONTGOMERY,TN,47125,228.74713720591296,77.3
DICKSON,TN,47043,193.165306480201,119.5
MORGAN,TN,47129,184.83294052405378,61.8
GRUNDY,TN,47061,173.25398607680214,141.6
MONROE,TN,47123,188.35616438356166,133.0
HENRY,TN,47079,204.1688621640889,166.8
COCKE,TN,47029,187.55884521581305,162.6
CROCKETT,TN,47033,185.16559021574824,61.3
DEKALB,TN,47041,193.64293085655316,138.7
LAKE,TN,47095,180.11333684765418,58.1
KNOX,TN,47093,266.18091207775615,84.7
LEWIS,TN,47101,196.69290020093771,134.5
MCMINN,TN,47107,203.78169643706366,133.1
MARSHALL,TN,47117,196.94517053506755,121.9
OBION,TN,47131,198.67575589549563,95.3
RHEA,TN,47143,191.44959665004004,138.3
SCOTT,TN,47151,173.7892386896897,154.6
TIPTON,TN,47167,199.68095842692975,102.3
ANDERSON,TN,47001,231.45039582726577,126.2
DYER,TN,47045,202.99064925432438,156.2
FENTRESS,TN,47049,184.65440356744708,159.1
GIBSON,TN,47053,203.6284588192272,128.1
HAMILTON,TN,47065,252.37584922262113,109.2
HARDEMAN,TN,47069,186.79413589823145,93.0
LOUDON,TN,47105,234.89926309187834,91.5
POLK,TN,47139,196.1846669058725,111.9
RUTHERFORD,TN,47149,241.3736028091243,82.2
SMITH,TN,47159,186.0314331656206,109.0
WHITE,TN,47185,190.2705160263696,115.5
WILSON,TN,47189,242.1163306795785,79.2
SULLIVAN,TN,47163,230.57903513311484,145.0
UNICOI,TN,47171,210.4206393718452,131.7
WARREN,TN,47177,188.71922407361353,132.8
WASHINGTON,TN,47179,257.9300363026645,94.5
WEAKLEY,TN,47183,223.14957366177163,114.9
BENTON,TN,47005,196.97288597251458,119.0
BLEDSOE,TN,47007,187.89287448830916,72.7
CAMPBELL,TN,47013,185.3555644837284,172.0
CANNON,TN,47015,194.0313606474456,95.1
COFFEE,TN,47031,211.2161112549469,156.4
FAYETTE,TN,47047,231.84614602399836,65.4
HANCOCK,TN,47067,184.11809235427705,108.1
HAWKINS,TN,47073,200.34218644728907,73.7
JOHNSON,TN,47091,196.17841533116666,88.0
LINCOLN,TN,47103,205.12476522672387,94.9
MACON,TN,47111,175.77348422909762,113.7
MOORE,TN,47127,221.42177086639163,17.5
ROBERTSON,TN,47147,207.8847976667882,116.0
FRANKLIN,TN,47051,223.21424257796457,101.8
BLOUNT,TN,47009,234.82518582609038,80.2
CHEATHAM,TN,47021,214.84652380832472,93.1
CARTER,TN,47019,209.8477876106195,98.8
GRAINGER,TN,47057,189.58242524627323,80.0
GILES,TN,47055,204.20341786108045,111.0
LAUDERDALE,TN,47097,170.0720836321093,91.5
LAWRENCE,TN,47099,183.18893662980443,130.0
MADISON,TN,47113,231.906177531235,114.7
MARION,TN,47115,197.74642920119908,84.3
OVERTON,TN,47133,183.04160036371903,97.3
PICKETT,TN,47137,179.74758430289884,90.5
SUMNER,TN,47165,233.4718033346611,82.8
WAYNE,TN,47181,191.82073834739424,131.1
TROUSDALE,TN,47169,195.79391314259658,128.0
WILLIAMSON,TN,47187,291.67236202695125,50.8
BEDFORD,TN,47003,189.57399581679257,94.2
CLAY,TN,47027,187.3373243102551,191.3
GREENE,TN,47059,203.94483362521893,107.9
CUMBERLAND,TN,47035,223.77187252913473,116.1
SHELBY,TN,47157,235.08642667727253,65.5
VAN BUREN,TN,47175,187.31277533039648,10.4
CLAIBORNE,TN,47025,198.9355635810682,159.2
HENDERSON,TN,47077,196.41794255799778,115.9
HICKMAN,TN,47081,184.05844420863602,64.9
HUMPHREYS,TN,47085,196.9367102456102,114.2
JEFFERSON,TN,47089,212.4227125758693,98.9
PUTNAM,TN,47141,225.2206709455436,125.5
SEQUATCHIE,TN,47153,202.0745189026887,159.7
SEVIER,TN,47155,214.13900317201092,99.5
STEWART,TN,47161,210.1298309178744,57.8
HARDIN,TX,48199,207.36699230260925,90.4
HASKELL,TX,48207,180.83017568033068,6.3
HOWARD,TX,48227,193.61760434079636,63.6
LEON,TX,48289,198.0785099610987,40.0
MONTAGUE,TX,48337,203.60197876945273,75.7
NEWTON,TX,48351,191.3653344611264,25.5
PANOLA,TX,48365,206.71502502757275,76.7
REEVES,TX,48389,158.11642214860387,58.4
SABINE,TX,48403,212.92549621248443,44.4
SHERMAN,TX,48421,192.4029996739485,1.0
SWISHER,TX,48437,179.93634796446094,9.1
HUNT,TX,48231,211.461216536392,84.6
CAMP,TX,48063,193.48066298342542,57.6
HANSFORD,TX,48195,166.61243673174258,0.0
GUADALUPE,TX,48187,225.30071774615777,45.3
HILL,TX,48217,202.51581286683003,60.3
LIMESTONE,TX,48293,193.8458262350937,87.1
NACOGDOCHES,TX,48347,224.3995658222623,83.0
PARMER,TX,48369,161.65535406747037,0.9
PARKER,TX,48367,233.34074291657075,65.5
PRESIDIO,TX,48377,136.92115143929914,3.3
VAL VERDE,TX,48465,167.9046880104541,35.9
ECTOR,TX,48135,174.42533901787547,68.7
GARZA,TX,48169,158.22822377207302,0.6
GRIMES,TX,48185,189.6337451568097,25.6
TRAVIS,TX,48453,279.2704983239616,45.6
COLLIN,TX,48085,280.5577222875585,50.9
ANGELINA,TX,48005,197.0011402508552,88.7
HAYS,TX,48209,252.2713158799649,52.3
LAMB,TX,48279,173.20466786355476,2.6
MATAGORDA,TX,48321,183.45035924232528,62.1
PECOS,TX,48371,161.06049101493295,34.3
ROBERTSON,TX,48395,194.45806181622524,25.3
ROCKWALL,TX,48397,253.5414869378636,70.9
RUSK,TX,48401,200.01885867310378,46.3
TAYLOR,TX,48441,223.1881274423621,99.6
TRINITY,TX,48455,203.52876182584075,56.5
WALKER,TX,48471,235.46273546273545,57.2
WOOD,TX,48499,216.84635807457005,91.0
BANDERA,TX,48019,245.5432538937887,38.3
ARANSAS,TX,48007,225.6201675257732,83.0
CHILDRESS,TX,48075,209.5554926387316,155.9
COMAL,TX,48091,260.7172734314485,69.2
CORYELL,TX,48099,213.11298108628557,60.0
HEMPHILL,TX,48211,181.81599229287093,1.8
HOUSTON,TX,48225,207.09440238084818,42.7
MOORE,TX,48341,148.70094476744185,51.2
NAVARRO,TX,48349,189.55824125707414,67.0
POTTER,TX,48375,181.95661139981854,73.4
SAN AUGUSTINE,TX,48405,195.43020349875042,66.4
SCURRY,TX,48415,189.32895191975092,81.5
STARR,TX,48427,117.51813308104698,33.7
STONEWALL,TX,48433,188.28413284132841,2.6
UPTON,TX,48461,166.34965034965035,1.6
BASTROP,TX,48021,200.65250417154382,72.1
BROWN,TX,48049,209.3683012676317,119.3
HALL,TX,48191,180.33526756931013,2.4
BEE,TX,48025,177.65284609978914,66.1
FRANKLIN,TX,48159,212.0688034589717,71.1
FRIO,TX,48163,147.25798011512296,40.2
CRANE,TX,48103,161.41439205955334,70.5
LAMPASAS,TX,48281,227.1967957798076,55.7
MCCULLOCH,TX,48307,195.53100061387354,54.2
MASON,TX,48319,226.27365356622997,38.8
DICKENS,TX,48125,203.77697841726618,6.6
LEE,TX,48287,202.7240356083086,46.3
TARRANT,TX,48439,228.22014694947507,61.0
ANDERSON,TX,48001,201.5567908289608,62.2
ELLIS,TX,48139,209.72381347049213,67.3
JACKSON,TX,48239,205.74681485497422,32.0
KERR,TX,48265,244.91440278954317,77.2
MILAM,TX,48331,193.17782589158054,61.6
COMANCHE,TX,48093,198.95493625852356,69.0
FALLS,TX,48145,184.35421366186594,58.1
BROOKS,TX,48047,159.9779340780582,58.3
AUSTIN,TX,48015,213.07524238699986,52.9
NUECES,TX,48355,209.7457627118644,71.6
COLORADO,TX,48089,202.65863338593218,48.5
SAN PATRICIO,TX,48409,181.53648286897874,81.7
RAINS,TX,48379,194.44246843322068,62.5
RANDALL,TX,48381,250.54537655493598,69.5
SAN SABA,TX,48411,190.3264399247992,36.3
ZAVALA,TX,48507,146.11586570111916,0.6
CALHOUN,TX,48057,192.40181476559277,97.6
CARSON,TX,48065,243.21233217304828,3.5
FOARD,TX,48155,210.82036775106084,51.6
FREESTONE,TX,48161,197.4345922834165,26.8
GOLIAD,TX,48175,221.74434087882824,19.6
HAMILTON,TX,48193,220.45012165450123,44.6
HARDEMAN,TX,48197,191.15288220551378,75.1
MITCHELL,TX,48335,184.57943925233644,50.6
TITUS,TX,48449,173.98052902277738,76.2
LAVACA,TX,48285,200.4380885240949,50.0
LIBERTY,TX,48291,171.43483050423114,83.0
TERRY,TX,48445,162.97922383379066,77.8
WISE,TX,48497,202.68155011304887,60.7
ERATH,TX,48143,240.28671737858394,68.0
BRAZORIA,TX,48039,230.83599473980837,58.8
DONLEY,TX,48129,227.46868628022142,2.1
ATASCOSA,TX,48013,172.91800826772473,84.1
COLEMAN,TX,48083,201.3654713844693,66.7
NOLAN,TX,48353,187.7718478985991,83.4
MEDINA,TX,48325,208.25986652385268,42.7
WARD,TX,48475,175.42181248912854,51.9
HENDERSON,TX,48213,212.0283107658715,76.4
HARRISON,TX,48203,205.31783923370267,64.4
LAMAR,TX,48277,207.30754438169268,139.7
FAYETTE,TX,48149,208.949244882426,58.7
WILLIAMSON,TX,48491,259.05278834104183,56.9
KIMBLE,TX,48267,223.39801444043326,55.1
MARTIN,TX,48317,179.4303226969533,40.4
DONA ANA,NM,35013,218.53550870006404,41.5
POLK,TX,48373,192.20632690424492,91.4
REFUGIO,TX,48391,191.0873440285205,1.5
VAN ZANDT,TX,48467,205.7884231536926,70.3
CALDWELL,TX,48055,185.354183109708,46.9
WILBARGER,TX,48487,198.90533456675922,137.9
REAGAN,TX,48383,156.7871485943775,25.4
YOAKUM,TX,48501,160.59426954368587,7.5
HALE,TX,48189,175.95504967127178,58.7
SHELBY,TX,48419,177.85822725680254,65.1
RED RIVER,TX,48387,205.3752124989881,59.4
RUNNELS,TX,48399,194.12624196376387,70.3
SAN JACINTO,TX,48407,180.398017203674,17.3
SUTTON,TX,48435,188.70056497175145,2.6
TOM GREEN,TX,48451,222.16909311754745,71.3
UPSHUR,TX,48459,203.67106107737123,18.2
VICTORIA,TX,48469,204.58816844773708,94.6
WALLER,TX,48473,200.53464896889125,11.8
WHARTON,TX,48481,187.8324885348781,60.4
WICHITA,TX,48485,222.98714504697293,98.7
WILSON,TX,48493,209.6133884122445,54.4
HOCKLEY,TX,48219,189.24504790959483,73.7
MARION,TX,48315,208.85601577909267,1.6
MAVERICK,TX,48323,141.77411216091593,28.4
MIDLAND,TX,48329,212.71805007411672,54.6
GRAYSON,TX,48181,222.53262093130184,95.0
LIVE OAK,TX,48297,191.18990284812753,13.9
LLANO,TX,48299,261.37657836098043,56.9
PALO PINTO,TX,48363,200.8502614820876,96.5
FANNIN,TX,48147,213.06715600674818,56.2
KARNES,TX,48255,184.73191150089696,56.1
DE WITT,TX,48123,190.4610725798574,44.0
BRAZOS,TX,48041,264.88463387651643,47.9
CALLAHAN,TX,48059,204.48755490483163,21.0
CASS,TX,48067,202.07849126768045,77.4
GAINES,TX,48165,126.08979838101462,46.6
GREGG,TX,48183,211.15054861347468,126.5
GRAY,TX,48179,190.83703510147197,102.1
MADISON,TX,48313,187.71013663352173,72.9
LUBBOCK,TX,48303,232.85812066755693,79.1
JACK,TX,48237,186.435117094694,1.3
KAUFMAN,TX,48257,206.17316198237728,71.0
KENDALL,TX,48259,263.39750905572373,60.3
BOSQUE,TX,48035,214.15204678362574,36.2
FLOYD,TX,48153,183.48731731899883,2.2
BEXAR,TX,48029,221.72062004097242,50.9
BAILEY,TX,48017,158.73485488870105,68.3
CHAMBERS,TX,48071,205.0199831988392,32.5
BAYLOR,TX,48023,234.20322043309272,62.1
BELL,TX,48027,221.86736640654252,49.3
CAMERON,TX,48061,159.872775171882,26.1
DENTON,TX,48121,266.1852170874711,53.8
ORANGE,TX,48361,206.5749800378982,95.8
HUTCHINSON,TX,48233,199.4563214154073,74.6
WASHINGTON,TX,48477,227.92857760983068,71.2
MORRIS,TX,48343,208.7629688747007,77.1
STEPHENS,TX,48429,197.9284570208222,96.9
WINKLER,TX,48495,155.14980069435518,46.7
HARRIS,TX,48201,217.5082239186268,42.4
ANDREWS,TX,48003,157.02338282983445,52.5
BURNET,TX,48053,229.55994402114754,87.5
GILLESPIE,TX,48171,254.71683565287793,71.1
GONZALES,TX,48177,165.2008950286993,48.3
DALLAS,TX,48113,215.04039827396852,46.1
LYNN,TX,48305,184.94382022471908,0.9
YOUNG,TX,48503,204.22767807992955,92.2
ZAPATA,TX,48505,126.9857787027402,21.0
JOHNSON,TX,48251,201.99783983567764,85.2
HOOD,TX,48221,239.89317550254432,108.2
HOPKINS,TX,48223,198.57775056361157,84.3
MCLENNAN,TX,48309,219.925524987791,70.5
OCHILTREE,TX,48357,170.86989698588326,49.3
CHEROKEE,TX,48073,195.21649804240803,62.4
EASTLAND,TX,48133,207.4734653682022,79.8
JONES,TX,48253,191.051129250338,30.3
JIM HOGG,TX,48247,160.07221588749525,25.3
JIM WELLS,TX,48249,162.1036836245704,77.5
MONTGOMERY,TX,48339,236.22378719961435,55.7
DALLAM,TX,48111,153.37865963646456,62.4
DIMMIT,TX,48127,136.24099057475513,99.2
WEBB,TX,48479,154.38425362727355,24.9
FORT BEND,TX,48157,259.69517346268947,35.8
CASTRO,TX,48069,158.8138385502471,0.9
KLEBERG,TX,48273,214.99048826886496,61.7
WILLACY,TX,48489,148.4774943907688,32.8
COOKE,TX,48097,222.2967438050379,84.7
CROSBY,TX,48107,170.2290076335878,1.3
DAWSON,TX,48115,167.26995036273388,59.0
FISHER,TX,48151,217.44516129032257,5.3
DUVAL,TX,48131,160.58247332517055,9.5
BURLESON,TX,48051,194.57263014321435,53.3
BLANCO,TX,48031,256.1096582198575,16.6
JASPER,TX,48241,192.7039837490125,57.7
JEFFERSON,TX,48245,209.72448089749935,79.9
KINNEY,TX,48271,188.9286697879372,22.4
DEAF SMITH,TX,48117,161.36591544835596,34.8
GALVESTON,TX,48167,239.22860416459105,70.5
EL PASO,TX,48141,195.68448477225763,34.7
LA SALLE,TX,48283,175.59989215421948,0.2
TYLER,TX,48457,199.3475018642804,48.4
UVALDE,TX,48463,176.9646492689247,71.9
WHEELER,TX,48483,191.5877835327737,32.7
BOWIE,TX,48037,213.53019704170453,116.7
BREWSTER,TX,48043,256.2039045553145,64.8
HIDALGO,TX,48215,153.01421375302397,26.0
SMITH,TX,48423,225.6571755062377,82.1
SOMERVELL,TX,48425,221.75722543352603,5.1
CROCKETT,TX,48105,171.48070907194995,46.5
MILLARD,UT,49027,203.09066476958344,64.8
TOOELE,UT,49045,198.42322079643924,64.0
WASHINGTON,UT,49053,236.47454315226543,79.7
KANE,UT,49025,246.19100193210048,100.8
SUMMIT,UT,49043,289.8920238604616,51.5
GRAND,UT,49019,246.5213746856664,80.3
RICH,UT,49033,211.40008669267445,29.5
WASATCH,UT,49051,235.85613867467413,58.9
BEAVER,UT,49001,190.55191768007484,87.0
BOX ELDER,UT,49003,206.43708558506768,73.8
IRON,UT,49021,226.6493485073396,90.0
SANPETE,UT,49039,214.60958050671468,83.2
SEVIER,UT,49041,200.4389103573303,108.2
UTAH,UT,49049,228.33272043518082,52.9
WEBER,UT,49057,215.32562340998194,75.9
DUCHESNE,UT,49013,177.06204649785278,58.8
SAN JUAN,UT,49037,185.98696768248536,15.1
SALT LAKE,UT,49035,238.5398933767055,63.2
UINTAH,UT,49047,176.0971851525741,61.3
DAVIS,UT,49011,233.87874391376127,62.5
CARBON,UT,49007,216.89742589703587,154.1
EMERY,UT,49015,203.43900096061478,80.2
MORGAN,UT,49029,237.60668240421285,36.7
CACHE,UT,49005,233.57774674115456,50.2
GARFIELD,UT,49017,224.76095617529882,73.2
JUAB,UT,49023,187.0955676080045,73.5
RUTLAND,VT,50021,261.4518399356525,65.6
ORLEANS,VT,50019,230.2215131163964,60.8
GRAND ISLE,VT,50013,293.33812949640287,14.9
ORANGE,VT,50017,259.17788311823125,34.4
CHITTENDEN,VT,50007,307.01742398360096,42.7
LAMOILLE,VT,50015,270.75145885435273,52.3
WINDSOR,VT,50027,276.5972785437506,30.9
FRANKLIN,VT,50011,233.55662078007208,79.1
CALEDONIA,VT,50005,245.89220303506022,54.9
WINDHAM,VT,50025,278.5193390565864,60.1
BENNINGTON,VT,50003,265.4407277971931,62.5
ADDISON,VT,50001,276.33129667345554,41.7
ESSEX,VT,50009,214.86377559245526,0.5
WASHINGTON,VT,50023,284.16622650832323,52.0
CULPEPER,VA,51047,216.17431469022995,53.3
DINWIDDIE,VA,51053,210.56611850319265,3.8
GREENE,VA,51079,225.47233643886952,66.0
HANOVER,VA,51085,266.8846519018001,73.7
LUNENBURG,VA,51111,193.10372705958443,1.2
ORANGE,VA,51137,234.89011768041968,73.8
WYTHE,VA,51197,218.17681079592398,91.2
CHESAPEAKE CITY,VA,51550,250.52121829998728,54.2
COLONIAL HEIGHTS CITY,VA,51570,235.82641337731772,179.8
HARRISONBURG CITY,VA,51660,261.9817578772803,105.8
ALBEMARLE,VA,51003,302.2082679225536,49.1
BLAND,VA,51021,226.53280196198648,54.6
BEDFORD,VA,51019,250.46237018068004,37.0
BOTETOURT,VA,51023,255.07858457268696,35.4
BUCKINGHAM,VA,51029,189.34185828249647,1.8
WISE,VA,51195,199.90136321100687,159.0
BRISTOL CITY,VA,51520,228.3363588452304,161.0
PORTSMOUTH CITY,VA,51740,223.63925640596213,83.8
VIRGINIA BEACH CITY,VA,51810,266.9924031844855,52.1
ALLEGHANY,VA,51005,220.69856026857767,70.4
CARROLL,VA,51035,211.26079215238352,35.8
GALAX CITY,VA,51640,192.47200942840306,345.1
WASHINGTON,VA,51191,237.29180821565637,88.1
WESTMORELAND,VA,51193,234.76926574221412,35.1
NORTHUMBERLAND,VA,51133,264.7951689244328,24.0
PAGE,VA,51139,196.36616865029123,75.8
PULASKI,VA,51155,233.96737547334692,111.0
WARREN,VA,51187,221.47931573952962,77.5
ALEXANDRIA CITY,VA,51510,342.1517678236701,27.2
DANVILLE CITY,VA,51590,216.21769941065594,162.1
FREDERICKSBURG CITY,VA,51630,275.39363781766485,135.6
HAMPTON CITY,VA,51650,246.39829731019046,60.9
AMHERST,VA,51009,225.03221345736824,62.0
ARLINGTON,VA,51013,379.5093537340873,20.1
BATH,VA,51017,212.02332884701664,1.1
HOPEWELL CITY,VA,51670,194.68527714400753,150.8
BUCHANAN,VA,51027,186.4358055813542,138.6
NEWPORT NEWS CITY,VA,51700,237.18489835430785,49.8
FREDERICK,VA,51069,236.0617779050893,50.4
STAFFORD,VA,51179,258.7599798808436,41.3
LYNCHBURG CITY,VA,51680,260.39224099852345,93.3
YORK,VA,51199,282.7832013810346,40.3
RICHMOND CITY,VA,51760,268.72725132644007,41.9
NELSON,VA,51125,250.67617573841085,17.9
ESSEX,VA,51057,217.83813047008934,87.8
PITTSYLVANIA,VA,51143,211.19896724221397,16.5
NORTON CITY,VA,51720,223.59633935196638,396.1
STAUNTON CITY,VA,51790,268.70596959584725,144.9
FLUVANNA,VA,51065,262.92466199394846,27.0
AMELIA,VA,51007,201.91376347445714,37.0
RADFORD CITY,VA,51750,287.8481012658228,82.6
WINCHESTER CITY,VA,51840,239.08998400930366,138.0
ACCOMACK,VA,51001,211.43422655298414,50.8
CRAIG,VA,51045,231.28045215357628,5.9
FLOYD,VA,51063,222.463768115942,34.9
GILES,VA,51071,220.7802217347483,98.1
GRAYSON,VA,51077,209.39011968423733,19.8
NOTTOWAY,VA,51135,194.51631589109866,63.3
TAZEWELL,VA,51185,208.36983766309825,153.3
BUENA VISTA CITY,VA,51530,215.58121632024634,81.1
FALLS CHURCH CITY,VA,51610,358.325507476703,49.5
PETERSBURG CITY,VA,51730,211.96116989730623,130.4
POQUOSON CITY,VA,51735,283.3471968058559,66.0
SUSSEX,VA,51183,191.67744717550667,14.1
WAYNESBORO CITY,VA,51820,221.08233117483815,169.0
MANASSAS CITY,VA,51683,219.50989632422244,88.1
ROANOKE CITY,VA,51770,227.3972602739726,86.2
SALEM CITY,VA,51775,253.1327142353356,178.4
SUFFOLK CITY,VA,51800,235.34983022360515,75.3
NORFOLK CITY,VA,51710,246.63237735603371,53.9
CHARLOTTE,VA,51037,193.142247043364,31.7
CHESTERFIELD,VA,51041,262.2537947639112,56.3
FAIRFAX,VA,51059,312.63813436730516,24.9
ISLE OF WIGHT,VA,51093,245.57218065946248,64.6
JAMES CITY,VA,51095,303.4041737415786,80.4
RUSSELL,VA,51167,203.0477908025248,105.7
SMYTH,VA,51173,210.5725605469998,105.1
CHARLOTTESVILLE CITY,VA,51540,310.46529137178135,44.1
CAMPBELL,VA,51031,232.08782044309078,32.9
HENRICO,VA,51087,272.28618243420465,56.6
HENRY,VA,51089,207.2811609823697,63.4
KING GEORGE,VA,51099,250.93882021592867,44.3
LOUISA,VA,51109,226.09370062907533,41.9
KING WILLIAM,VA,51101,221.5077469532733,29.8
LANCASTER,VA,51103,276.51179941002954,125.3
LEE,VA,51105,194.3466513836581,132.6
MATHEWS,VA,51115,264.8697621744054,50.1
MIDDLESEX,VA,51119,253.73482726423902,3.1
PRINCE EDWARD,VA,51147,241.09505304981883,82.5
RICHMOND,VA,51159,214.25673391186746,35.8
ROCKINGHAM,VA,51165,219.6089151081332,27.7
SCOTT,VA,51169,206.60385823239122,136.1
SPOTSYLVANIA,VA,51177,237.32511774060958,54.5
APPOMATTOX,VA,51011,224.3241495278748,96.7
CLARKE,VA,51043,256.074244644477,27.5
FRANKLIN,VA,51067,233.86285693978004,66.9
MECKLENBURG,VA,51117,218.17242158984465,83.9
MONTGOMERY,VA,51121,303.3380420095811,53.2
NEW KENT,VA,51127,249.75393460994982,44.8
AUGUSTA,VA,51015,231.73813684635033,15.9
CUMBERLAND,VA,51049,211.05440440951313,21.2
DICKENSON,VA,51051,186.57532441868125,155.6
GOOCHLAND,VA,51075,281.91710312443564,10.8
HALIFAX,VA,51083,207.06822723379958,70.3
LOUDOUN,VA,51107,289.1626930942604,31.1
PRINCE WILLIAM,VA,51153,248.98849284435505,32.2
ROANOKE,VA,51161,269.62930453119816,74.9
BRUNSWICK,VA,51025,205.4700334651658,17.9
CAROLINE,VA,51033,210.57245140352637,32.0
GLOUCESTER,VA,51073,242.23032266774675,89.0
NORTHAMPTON,VA,51131,224.64577429571597,96.4
PATRICK,VA,51141,212.178416304711,58.5
POWHATAN,VA,51145,251.57594133408548,41.8
ROCKBRIDGE,VA,51163,242.41532976827094,0.1
SHENANDOAH,VA,51171,218.9457226863303,53.4
FAUQUIER,VA,51061,256.24068064204897,61.7
HARRISON,WV,54033,228.46518016306732,88.4
OHIO,WV,54069,259.3623269472801,67.4
RITCHIE,WV,54085,188.62568715642178,59.6
CALHOUN,WV,54013,181.02013422818794,37.4
MORGAN,WV,54065,221.75328383780698,68.6
LINCOLN,WV,54043,177.02556376818418,41.5
RALEIGH,WV,54081,216.5259348612786,78.9
BRAXTON,WV,54007,196.61903102126178,77.7
PUTNAM,WV,54079,236.88828472565496,78.2
BARBOUR,WV,54001,213.8058368076236,56.3
BOONE,WV,54005,177.8576347047685,106.7
MCDOWELL,WV,54047,148.10473435834982,88.2
WAYNE,WV,54099,193.60007792903588,61.6
WYOMING,WV,54109,177.54631721644824,113.6
JACKSON,WV,54035,211.21107028808848,67.6
MERCER,WV,54055,216.095008447747,101.7
UPSHUR,WV,54097,208.4132661355877,49.9
WEBSTER,WV,54101,179.66886650457332,50.7
BERKELEY,WV,54003,218.72323268524326,82.6
FAYETTE,WV,54019,201.33402089592394,60.9
GRANT,WV,54023,200.38550501156516,73.8
HAMPSHIRE,WV,54027,195.2502989919699,64.1
SUMMERS,WV,54089,212.41483724451172,90.3
BROOKE,WV,54009,238.13239693068022,76.0
DODDRIDGE,WV,54017,207.18786464410738,25.5
GREENBRIER,WV,54025,220.6457787912057,95.6
HARDY,WV,54031,193.8242108311613,71.3
MARION,WV,54049,233.61732213875385,75.0
MINERAL,WV,54057,211.32343824076435,80.7
MINGO,WV,54059,173.3399602385686,74.5
HANCOCK,WV,54029,224.78192573777613,117.8
LEWIS,WV,54041,205.21654144523853,72.2
MARSHALL,WV,54051,221.36786852465164,109.1
NICHOLAS,WV,54067,205.76953247568247,113.0
POCAHONTAS,WV,54075,216.0951714485654,48.5
TUCKER,WV,54093,213.24804548685142,36.7
TYLER,WV,54095,211.97899206615264,45.3
RANDOLPH,WV,54083,210.42810098792538,87.4
ROANE,WV,54087,187.85196543072206,85.2
TAYLOR,WV,54091,217.32343759203627,58.5
WIRT,WV,54105,189.13793103448276,34.6
WOOD,WV,54107,234.5272972470238,91.3
CLAY,WV,54015,162.745758903494,51.9
GILMER,WV,54021,223.29921733895247,49.1
MASON,WV,54053,195.87407407407406,68.8
MONONGALIA,WV,54061,285.97984862363205,46.5
MONROE,WV,54063,197.7879707035585,33.4
PLEASANTS,WV,54073,211.22625215889465,100.7
WETZEL,WV,54103,196.63141898309377,84.7
CABELL,WV,54011,244.53590010405827,106.8
JEFFERSON,WV,54037,242.7999209670756,77.1
KANAWHA,WV,54039,236.5676926107535,94.9
LOGAN,WV,54045,185.69768792843038,170.7
PENDLETON,WV,54071,196.74978985710283,60.8
PRESTON,WV,54077,204.2565165876777,59.3
OKANOGAN,WA,53047,207.96577808927668,64.3
KITTITAS,WA,53037,273.4620134473769,47.9
THURSTON,WA,53067,269.95572188154216,54.8
BENTON,WA,53005,234.74011830220073,89.8
COLUMBIA,WA,53013,261.2153038259565,100.4
CLARK,WA,53011,245.52171270935614,54.2
ASOTIN,WA,53003,239.23356844422483,133.2
ADAMS,WA,53001,139.0893515393801,25.5
